DateTime,Sourceip,Destinationip,Sourceport,Destinationport,OS,Flags,Protocol,TTL,Length,Comments
10-02-2022 10:22:59,192.168.1.2,20.189.173.5,54883,443,W,PA,TCP,128,237,[PORT][FLAG]
10-02-2022 10:22:59,20.189.173.5,192.168.1.2,443,54883,O,A,TCP,107,1500,[PORT]
10-02-2022 10:23:00,20.189.173.5,192.168.1.2,443,54883,O,A,TCP,107,1500,[PORT]
10-02-2022 10:23:01,20.189.173.5,192.168.1.2,443,54883,O,A,TCP,107,1500,[PORT]
10-02-2022 10:23:02,20.189.173.5,192.168.1.2,443,54883,O,A,TCP,107,1500,[PORT]
10-02-2022 10:23:03,20.189.173.5,192.168.1.2,443,54883,O,PA,TCP,107,408,[PORT][FLAG]
10-02-2022 10:23:03,192.168.1.2,20.189.173.5,54883,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:23:04,192.168.1.2,20.189.173.5,54883,443,W,PA,TCP,128,198,[PORT][FLAG]
10-02-2022 10:23:04,20.189.173.5,192.168.1.2,443,54883,O,PA,TCP,107,91,[PORT][FLAG]
10-02-2022 10:23:04,192.168.1.2,20.189.173.5,54883,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:23:05,192.168.1.2,20.189.173.5,54883,443,W,PA,TCP,128,573,[PORT][FLAG]
10-02-2022 10:23:05,192.168.1.2,20.189.173.5,54883,443,W,A,TCP,128,1480,[PORT]
10-02-2022 10:23:06,192.168.1.2,20.189.173.5,54883,443,W,PA,TCP,128,889,[PORT][FLAG]
10-02-2022 10:23:07,20.189.173.5,192.168.1.2,443,54883,O,A,TCP,107,40,[PORT]
10-02-2022 10:23:07,20.189.173.5,192.168.1.2,443,54883,O,PA,TCP,107,447,[PORT][FLAG]
10-02-2022 10:23:08,192.168.1.2,20.189.173.5,54883,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:23:08,192.168.1.2,20.189.173.5,54883,443,W,PA,TCP,128,497,[PORT][FLAG]
10-02-2022 10:24:21,192.168.1.2,20.189.173.5,54883,443,W,PA,TCP,128,684,[PORT][FLAG]
10-02-2022 10:24:21,20.189.173.5,192.168.1.2,443,54883,O,PA,TCP,107,94,[PORT][FLAG]
10-02-2022 10:24:22,192.168.1.2,20.189.173.5,54883,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:24:22,20.189.173.5,192.168.1.2,443,54883,O,A,TCP,107,40,[PORT]
10-02-2022 10:24:22,20.189.173.5,192.168.1.2,443,54883,O,PA,TCP,107,524,[PORT][FLAG]
10-02-2022 10:24:23,192.168.1.2,20.189.173.5,54883,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:24:23,192.168.1.2,20.189.173.5,54883,443,W,RA,TCP,128,40,[PORT]
10-02-2022 10:24:23,192.168.1.2,117.18.237.29,54864,80,W,FA,TCP,128,40,[PORT][FLAG]
10-02-2022 10:24:25,192.168.1.2,117.18.237.29,54864,80,W,FA,TCP,128,40,[PORT][FLAG]
10-02-2022 10:24:26,192.168.1.2,117.18.237.29,54864,80,W,FA,TCP,128,40,[PORT][FLAG]
10-02-2022 10:24:26,192.168.1.2,117.18.237.29,54864,80,W,FA,TCP,128,40,[PORT][FLAG]
10-02-2022 10:24:27,192.168.1.2,117.18.237.29,54864,80,W,FA,TCP,128,40,[PORT][FLAG]
10-02-2022 10:24:30,192.168.1.2,117.18.237.29,54864,80,W,FA,TCP,128,40,[PORT][FLAG]
10-02-2022 10:24:40,192.168.1.2,117.18.237.29,54864,80,W,RA,TCP,128,40,[PORT]
10-02-2022 10:24:52,192.168.1.2,192.168.1.1,52150,53,W,N,UDP,128,62,[SAFE]
10-02-2022 10:24:52,192.168.1.1,192.168.1.2,53,52150,L,N,UDP,64,78,[SAFE]
10-02-2022 10:26:18,192.168.1.2,192.168.1.1,62360,53,W,N,UDP,128,60,[SAFE]
