142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,158,2022/02/09,23:00:53,NULL
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,23:00:53,NULL
192.168.1.2,142.250.82.149,65156,19305,W,PA,TCP,128,167,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,132,2022/02/09,23:00:53,NULL
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,23:00:53,NULL
192.168.1.2,142.250.82.149,65156,19305,W,PA,TCP,128,88,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,130,2022/02/09,23:00:53,NULL
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,168,2022/02/09,23:00:53,NULL
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,23:00:53,NULL
192.168.1.2,142.250.82.149,65156,19305,W,PA,TCP,128,81,2022/02/09,23:00:53,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,300,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65156,O,A,TCP,120,40,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,42,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,98,2022/02/09,23:00:53,NULL
192.168.1.2,142.250.82.149,65438,19305,W,A,TCP,128,40,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65156,O,A,TCP,120,40,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,162,2022/02/09,23:00:53,NULL
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,23:00:53,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,116,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,98,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:53,NULL
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,23:00:53,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,300,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,162,2022/02/09,23:00:53,NULL
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:53,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,300,2022/02/09,23:00:53,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,136,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,164,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,42,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,98,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65438,19305,W,A,TCP,128,40,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,300,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,116,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,173,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65156,19305,W,PA,TCP,128,84,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,300,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,165,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,42,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,102,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65438,19305,W,A,TCP,128,40,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,300,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,171,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,177,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,300,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,164,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,300,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1247,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,42,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,98,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65438,19305,W,A,TCP,128,40,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1247,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1247,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1247,2022/02/09,23:00:54,NULL
192.168.1.2,142.250.82.149,65156,19305,W,PA,TCP,128,84,2022/02/09,23:00:54,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,167,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1247,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1247,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1247,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,191,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1247,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1247,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65156,O,A,TCP,120,40,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1247,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1247,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1248,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,42,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,106,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65438,19305,W,A,TCP,128,40,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1248,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1248,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,170,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1248,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1248,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1248,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,167,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1248,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1248,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1248,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:55,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1248,2022/02/09,23:00:55,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,23:00:56,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,167,2022/02/09,23:00:56,NULL
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,23:00:56,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1248,2022/02/09,23:00:56,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:56,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1248,2022/02/09,23:00:56,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1248,2022/02/09,23:00:56,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:56,NULL
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,42,2022/02/09,23:00:56,NULL
142.250.82.149,192.168.1.2,19305,65438,O,PA,TCP,120,110,2022/02/09,23:00:56,NULL
192.168.1.2,142.250.82.149,65438,19305,W,A,TCP,128,40,2022/02/09,23:00:56,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1248,2022/02/09,23:00:56,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:56,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1248,2022/02/09,23:00:56,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1248,2022/02/09,23:00:56,NULL
192.168.1.2,142.250.82.149,65156,19305,W,PA,TCP,128,84,2022/02/09,23:00:56,NULL
142.250.82.149,192.168.1.2,19305,65438,O,A,TCP,120,40,2022/02/09,23:00:56,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1248,2022/02/09,23:00:56,NULL
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1248,2022/02/09,23:00:56,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,23:00:56,NULL
