Sourceip,Destinationip,Sourceport,Destinationport,OS,Flags,Protocol,TTL,Length,Date,Time,Comments
192.168.1.2,20.44.229.112,63411,443,W,A,TCP,128,1480,2022/02/11,10:45:23,[PORT]
192.168.1.2,20.44.229.112,63411,443,W,PA,TCP,128,455,2022/02/11,10:45:24,[PORT][FLAG]
20.44.229.112,192.168.1.2,443,63411,O,A,TCP,112,40,2022/02/11,10:45:24,[PORT]
Sourceip,Destinationip,Sourceport,Destinationport,OS,Flags,Protocol,TTL,Length,Date,Time,Comments
192.168.1.2,192.168.1.1,52293,53,W,NULL,UDP,128,76,2022/02/11,12:02:28,NULL
192.168.1.2,192.168.1.1,52293,53,W,NULL,UDP,128,76,2022/02/11,12:02:28,NULL
192.168.1.1,192.168.1.2,53,52293,L,NULL,UDP,64,197,2022/02/11,12:02:28,NULL
192.168.1.1,192.168.1.2,53,52293,L,NULL,UDP,64,92,2022/02/11,12:02:28,NULL
192.168.1.2,13.89.179.8,63573,443,W,S,TCP,128,52,2022/02/11,12:02:29,[PORT]
13.89.179.8,192.168.1.2,443,63573,O,SA,TCP,104,52,2022/02/11,12:02:29,[PORT]
192.168.1.2,13.89.179.8,63573,443,W,A,TCP,128,40,2022/02/11,12:02:30,[PORT]
192.168.1.2,13.89.179.8,63573,443,W,PA,TCP,128,237,2022/02/11,12:02:30,[PORT][FLAG]
13.89.179.8,192.168.1.2,443,63573,O,A,TCP,104,1500,2022/02/11,12:02:30,[PORT]
13.89.179.8,192.168.1.2,443,63573,O,A,TCP,104,1500,2022/02/11,12:02:31,[PORT]
13.89.179.8,192.168.1.2,443,63573,O,A,TCP,104,1500,2022/02/11,12:02:31,[PORT]
13.89.179.8,192.168.1.2,443,63573,O,A,TCP,104,1500,2022/02/11,12:02:32,[PORT]
192.168.1.2,13.89.179.8,63573,443,W,A,TCP,128,40,2022/02/11,12:02:33,[PORT]
13.89.179.8,192.168.1.2,443,63573,O,PA,TCP,104,375,2022/02/11,12:02:33,[PORT][FLAG]
192.168.1.2,13.89.179.8,63573,443,W,A,TCP,128,40,2022/02/11,12:02:34,[PORT]
192.168.1.2,13.89.179.8,63573,443,W,PA,TCP,128,198,2022/02/11,12:02:35,[PORT][FLAG]
13.89.179.8,192.168.1.2,443,63573,O,PA,TCP,104,91,2022/02/11,12:02:36,[PORT][FLAG]
192.168.1.2,13.89.179.8,63573,443,W,A,TCP,128,40,2022/02/11,12:02:55,[PORT]
192.168.1.2,13.89.179.8,63573,443,W,PA,TCP,128,573,2022/02/11,12:02:56,[PORT][FLAG]
192.168.1.2,13.89.179.8,63573,443,W,A,TCP,128,1480,2022/02/11,12:02:57,[PORT]
192.168.1.2,13.89.179.8,63573,443,W,PA,TCP,128,886,2022/02/11,12:02:58,[PORT][FLAG]
13.89.179.8,192.168.1.2,443,63573,O,A,TCP,104,40,2022/02/11,12:02:59,[PORT]
13.89.179.8,192.168.1.2,443,63573,O,PA,TCP,104,447,2022/02/11,12:03:00,[PORT][FLAG]
192.168.1.2,13.89.179.8,63573,443,W,A,TCP,128,40,2022/02/11,12:03:00,[PORT]
192.168.1.2,13.89.179.8,63573,443,W,PA,TCP,128,497,2022/02/11,12:03:00,[PORT][FLAG]
192.168.1.2,13.89.179.8,63573,443,W,PA,TCP,128,694,2022/02/11,12:03:01,[PORT][FLAG]
13.89.179.8,192.168.1.2,443,63573,O,A,TCP,104,40,2022/02/11,12:03:01,[PORT]
13.89.179.8,192.168.1.2,443,63573,O,PA,TCP,104,449,2022/02/11,12:03:02,[PORT][FLAG]
192.168.1.2,13.89.179.8,63573,443,W,A,TCP,128,40,2022/02/11,12:03:03,[PORT]
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:03:03,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:03:03,NULL
192.168.1.2,13.89.179.8,63573,443,W,RA,TCP,128,40,2022/02/11,12:03:03,[PORT]
13.107.246.48,192.168.1.2,443,63566,O,RA,TCP,112,40,2022/02/11,12:03:04,[PORT]
13.107.136.254,192.168.1.2,443,63565,O,RA,TCP,111,40,2022/02/11,12:03:50,[PORT]
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:03:51,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:03:51,NULL
204.79.197.200,192.168.1.2,443,63568,O,RA,TCP,112,40,2022/02/11,12:03:51,[PORT]
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:03:51,NULL
192.168.1.2,52.184.216.174,63574,443,W,S,TCP,128,52,2022/02/11,12:06:32,[PORT]
52.184.216.174,192.168.1.2,443,63574,O,SA,TCP,105,52,2022/02/11,12:06:34,[PORT]
192.168.1.2,52.184.216.174,63574,443,W,A,TCP,128,40,2022/02/11,12:06:38,[PORT]
192.168.1.2,52.184.216.174,63574,443,W,PA,TCP,128,262,2022/02/11,12:06:38,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63574,O,A,TCP,105,1500,2022/02/11,12:06:39,[PORT]
52.184.216.174,192.168.1.2,443,63574,O,PA,TCP,105,1011,2022/02/11,12:06:41,[PORT][FLAG]
192.168.1.2,52.184.216.174,63574,443,W,A,TCP,128,40,2022/02/11,12:06:41,[PORT]
192.168.1.2,52.184.216.174,63574,443,W,PA,TCP,128,198,2022/02/11,12:06:42,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63574,O,PA,TCP,105,91,2022/02/11,12:06:42,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63574,O,PA,TCP,105,109,2022/02/11,12:06:43,[PORT][FLAG]
192.168.1.2,52.184.216.174,63574,443,W,A,TCP,128,40,2022/02/11,12:06:43,[PORT]
192.168.1.2,52.184.216.174,63574,443,W,PA,TCP,128,127,2022/02/11,12:06:43,[PORT][FLAG]
192.168.1.2,52.184.216.174,63574,443,W,PA,TCP,128,185,2022/02/11,12:06:44,[PORT][FLAG]
192.168.1.2,52.184.216.174,63574,443,W,PA,TCP,128,78,2022/02/11,12:06:44,[PORT][FLAG]
192.168.1.2,52.184.216.174,63574,443,W,PA,TCP,128,694,2022/02/11,12:06:45,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63574,O,A,TCP,105,40,2022/02/11,12:06:45,[PORT]
52.184.216.174,192.168.1.2,443,63574,O,PA,TCP,105,78,2022/02/11,12:06:45,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63574,O,A,TCP,105,40,2022/02/11,12:06:46,[PORT]
52.184.216.174,192.168.1.2,443,63574,O,PA,TCP,105,82,2022/02/11,12:06:46,[PORT][FLAG]
192.168.1.2,52.184.216.174,63574,443,W,A,TCP,128,40,2022/02/11,12:06:47,[PORT]
52.184.216.174,192.168.1.2,443,63574,O,PA,TCP,105,508,2022/02/11,12:06:47,[PORT][FLAG]
192.168.1.2,52.184.216.174,63574,443,W,A,TCP,128,40,2022/02/11,12:06:48,[PORT]
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:06:48,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:07:53,NULL
192.168.1.2,52.184.216.174,63575,443,W,S,TCP,128,52,2022/02/11,12:07:53,[PORT]
52.184.216.174,192.168.1.2,443,63575,O,SA,TCP,105,52,2022/02/11,12:07:54,[PORT]
192.168.1.2,52.184.216.174,63575,443,W,A,TCP,128,40,2022/02/11,12:07:54,[PORT]
192.168.1.2,52.184.216.174,63575,443,W,PA,TCP,128,262,2022/02/11,12:07:54,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63575,O,A,TCP,105,1500,2022/02/11,12:07:55,[PORT]
52.184.216.174,192.168.1.2,443,63575,O,PA,TCP,105,1010,2022/02/11,12:07:55,[PORT][FLAG]
192.168.1.2,52.184.216.174,63575,443,W,A,TCP,128,40,2022/02/11,12:07:56,[PORT]
192.168.1.2,52.184.216.174,63575,443,W,PA,TCP,128,198,2022/02/11,12:07:56,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63575,O,PA,TCP,105,91,2022/02/11,12:07:57,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63575,O,PA,TCP,105,109,2022/02/11,12:07:57,[PORT][FLAG]
192.168.1.2,52.184.216.174,63575,443,W,A,TCP,128,40,2022/02/11,12:07:57,[PORT]
192.168.1.2,52.184.216.174,63575,443,W,PA,TCP,128,127,2022/02/11,12:07:57,[PORT][FLAG]
192.168.1.2,52.184.216.174,63575,443,W,PA,TCP,128,185,2022/02/11,12:07:58,[PORT][FLAG]
192.168.1.2,52.184.216.174,63575,443,W,PA,TCP,128,78,2022/02/11,12:07:58,[PORT][FLAG]
192.168.1.2,52.184.216.174,63575,443,W,PA,TCP,128,744,2022/02/11,12:07:58,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63575,O,PA,TCP,105,78,2022/02/11,12:07:59,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63575,O,A,TCP,105,40,2022/02/11,12:07:59,[PORT]
52.184.216.174,192.168.1.2,443,63575,O,PA,TCP,105,82,2022/02/11,12:08:00,[PORT][FLAG]
192.168.1.2,52.184.216.174,63575,443,W,A,TCP,128,40,2022/02/11,12:08:00,[PORT]
52.184.216.174,192.168.1.2,443,63575,O,PA,TCP,105,509,2022/02/11,12:08:01,[PORT][FLAG]
192.168.1.2,52.184.216.174,63575,443,W,A,TCP,128,40,2022/02/11,12:08:01,[PORT]
192.168.1.2,52.184.216.174,63574,443,W,FA,TCP,128,40,2022/02/11,12:08:02,[PORT][FLAG]
192.168.1.2,52.184.216.174,63575,443,W,FA,TCP,128,40,2022/02/11,12:08:53,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63574,O,FA,TCP,105,40,2022/02/11,12:08:54,[PORT][FLAG]
192.168.1.2,52.184.216.174,63574,443,W,A,TCP,128,40,2022/02/11,12:08:54,[PORT]
52.184.216.174,192.168.1.2,443,63575,O,FA,TCP,105,40,2022/02/11,12:08:56,[PORT][FLAG]
192.168.1.2,52.184.216.174,63575,443,W,A,TCP,128,40,2022/02/11,12:08:56,[PORT]
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:08:57,NULL
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:08:57,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:08:57,NULL
192.168.1.2,20.42.4.115,63576,443,W,S,TCP,128,52,2022/02/11,12:10:24,[PORT]
192.168.1.2,20.42.4.115,63576,443,W,S,TCP,128,52,2022/02/11,12:10:25,[PORT]
192.168.1.2,20.42.4.115,63576,443,W,S,TCP,128,52,2022/02/11,12:10:27,[PORT]
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:10:29,NULL
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:10:29,NULL
192.168.1.2,204.79.197.222,63577,443,W,S,TCP,128,52,2022/02/11,12:10:29,[PORT]
204.79.197.222,192.168.1.2,443,63577,O,SA,TCP,111,52,2022/02/11,12:10:29,[PORT]
192.168.1.2,204.79.197.222,63577,443,W,A,TCP,128,40,2022/02/11,12:10:31,[PORT]
192.168.1.2,204.79.197.222,63577,443,W,PA,TCP,128,530,2022/02/11,12:10:32,[PORT][FLAG]
204.79.197.222,192.168.1.2,443,63577,O,A,TCP,112,40,2022/02/11,12:10:32,[PORT]
204.79.197.222,192.168.1.2,443,63577,O,PA,TCP,112,190,2022/02/11,12:10:33,[PORT][FLAG]
192.168.1.2,204.79.197.222,63577,443,W,A,TCP,128,40,2022/02/11,12:10:33,[PORT]
192.168.1.2,204.79.197.222,63577,443,W,PA,TCP,128,91,2022/02/11,12:10:33,[PORT][FLAG]
192.168.1.2,204.79.197.222,63577,443,W,PA,TCP,128,127,2022/02/11,12:10:34,[PORT][FLAG]
192.168.1.2,204.79.197.222,63577,443,W,PA,TCP,128,720,2022/02/11,12:10:34,[PORT][FLAG]
204.79.197.222,192.168.1.2,443,63577,O,A,TCP,112,40,2022/02/11,12:10:36,[PORT]
204.79.197.222,192.168.1.2,443,63577,O,PA,TCP,112,109,2022/02/11,12:10:37,[PORT][FLAG]
204.79.197.222,192.168.1.2,443,63577,O,A,TCP,112,40,2022/02/11,12:10:39,[PORT]
204.79.197.222,192.168.1.2,443,63577,O,PA,TCP,112,78,2022/02/11,12:10:40,[PORT][FLAG]
204.79.197.222,192.168.1.2,443,63577,O,PA,TCP,112,215,2022/02/11,12:10:42,[PORT][FLAG]
204.79.197.222,192.168.1.2,443,63577,O,PA,TCP,112,78,2022/02/11,12:10:43,[PORT][FLAG]
192.168.1.2,204.79.197.222,63577,443,W,A,TCP,128,40,2022/02/11,12:10:44,[PORT]
192.168.1.2,204.79.197.222,63577,443,W,PA,TCP,128,78,2022/02/11,12:10:44,[PORT][FLAG]
204.79.197.222,192.168.1.2,443,63577,O,A,TCP,112,40,2022/02/11,12:10:45,[PORT]
192.168.1.2,192.168.1.1,64910,53,W,NULL,UDP,128,67,2022/02/11,12:10:46,NULL
192.168.1.2,192.168.1.1,64910,53,W,NULL,UDP,128,67,2022/02/11,12:11:10,NULL
192.168.1.1,192.168.1.2,53,64910,L,NULL,UDP,64,250,2022/02/11,12:11:10,NULL
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:11:10,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:11:10,NULL
192.168.1.2,192.168.1.255,137,137,W,NULL,UDP,128,78,2022/02/11,12:11:10,NULL
192.168.1.2,192.168.1.255,137,137,W,NULL,UDP,128,78,2022/02/11,12:11:10,NULL
192.168.1.2,192.168.1.255,137,137,W,NULL,UDP,128,78,2022/02/11,12:11:11,NULL
192.168.1.2,192.168.1.1,51258,53,W,NULL,UDP,128,77,2022/02/11,12:11:29,NULL
192.168.1.1,192.168.1.2,53,51258,L,NULL,UDP,64,212,2022/02/11,12:11:29,NULL
192.168.1.2,40.119.249.228,63578,443,W,S,TCP,128,52,2022/02/11,12:11:29,[PORT]
40.119.249.228,192.168.1.2,443,63578,O,SA,TCP,112,52,2022/02/11,12:11:30,[PORT]
192.168.1.2,40.119.249.228,63578,443,W,A,TCP,128,40,2022/02/11,12:11:30,[PORT]
192.168.1.2,40.119.249.228,63578,443,W,PA,TCP,128,256,2022/02/11,12:11:31,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63578,O,A,TCP,112,1500,2022/02/11,12:11:31,[PORT]
40.119.249.228,192.168.1.2,443,63578,O,A,TCP,112,1500,2022/02/11,12:11:32,[PORT]
40.119.249.228,192.168.1.2,443,63578,O,PA,TCP,112,813,2022/02/11,12:11:32,[PORT][FLAG]
192.168.1.2,40.119.249.228,63578,443,W,A,TCP,128,40,2022/02/11,12:11:32,[PORT]
192.168.1.2,40.119.249.228,63578,443,W,PA,TCP,128,133,2022/02/11,12:11:33,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63578,O,PA,TCP,112,91,2022/02/11,12:11:34,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63578,O,PA,TCP,112,109,2022/02/11,12:11:34,[PORT][FLAG]
192.168.1.2,40.119.249.228,63578,443,W,A,TCP,128,40,2022/02/11,12:11:35,[PORT]
192.168.1.2,40.119.249.228,63578,443,W,PA,TCP,128,127,2022/02/11,12:11:35,[PORT][FLAG]
192.168.1.2,40.119.249.228,63578,443,W,PA,TCP,128,235,2022/02/11,12:11:35,[PORT][FLAG]
192.168.1.2,40.119.249.228,63578,443,W,PA,TCP,128,78,2022/02/11,12:11:36,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63578,O,A,TCP,112,40,2022/02/11,12:11:36,[PORT]
40.119.249.228,192.168.1.2,443,63578,O,PA,TCP,112,78,2022/02/11,12:11:37,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63578,O,PA,TCP,112,164,2022/02/11,12:11:37,[PORT][FLAG]
192.168.1.2,40.119.249.228,63578,443,W,A,TCP,128,40,2022/02/11,12:11:37,[PORT]
192.168.1.2,40.119.249.228,63578,443,W,FA,TCP,128,40,2022/02/11,12:11:38,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63578,O,A,TCP,112,40,2022/02/11,12:11:38,[PORT]
192.168.1.2,40.119.249.228,63579,443,W,S,TCP,128,52,2022/02/11,12:11:39,[PORT]
40.119.249.228,192.168.1.2,443,63578,O,FA,TCP,112,40,2022/02/11,12:11:39,[PORT][FLAG]
192.168.1.2,40.119.249.228,63578,443,W,A,TCP,128,40,2022/02/11,12:11:39,[PORT]
40.119.249.228,192.168.1.2,443,63579,O,SA,TCP,112,52,2022/02/11,12:11:40,[PORT]
192.168.1.2,40.119.249.228,63579,443,W,A,TCP,128,40,2022/02/11,12:11:40,[PORT]
192.168.1.2,40.119.249.228,63579,443,W,PA,TCP,128,256,2022/02/11,12:11:40,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63579,O,A,TCP,112,40,2022/02/11,12:11:41,[PORT]
40.119.249.228,192.168.1.2,443,63579,O,A,TCP,112,1500,2022/02/11,12:12:26,[PORT]
40.119.249.228,192.168.1.2,443,63579,O,A,TCP,112,1500,2022/02/11,12:12:27,[PORT]
40.119.249.228,192.168.1.2,443,63579,O,PA,TCP,112,813,2022/02/11,12:12:27,[PORT][FLAG]
192.168.1.2,40.119.249.228,63579,443,W,A,TCP,128,40,2022/02/11,12:12:28,[PORT]
192.168.1.2,40.119.249.228,63579,443,W,PA,TCP,128,133,2022/02/11,12:12:28,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63579,O,PA,TCP,112,91,2022/02/11,12:12:29,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63579,O,PA,TCP,112,109,2022/02/11,12:12:29,[PORT][FLAG]
192.168.1.2,40.119.249.228,63579,443,W,A,TCP,128,40,2022/02/11,12:12:29,[PORT]
192.168.1.2,40.119.249.228,63579,443,W,PA,TCP,128,127,2022/02/11,12:12:30,[PORT][FLAG]
192.168.1.2,40.119.249.228,63579,443,W,PA,TCP,128,583,2022/02/11,12:12:30,[PORT][FLAG]
192.168.1.2,40.119.249.228,63579,443,W,PA,TCP,128,78,2022/02/11,12:12:30,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63579,O,A,TCP,112,40,2022/02/11,12:12:31,[PORT]
40.119.249.228,192.168.1.2,443,63579,O,PA,TCP,112,78,2022/02/11,12:12:31,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63579,O,A,TCP,112,40,2022/02/11,12:12:31,[PORT]
40.119.249.228,192.168.1.2,443,63579,O,PA,TCP,112,172,2022/02/11,12:12:32,[PORT][FLAG]
192.168.1.2,40.119.249.228,63579,443,W,A,TCP,128,40,2022/02/11,12:12:32,[PORT]
192.168.1.2,40.119.249.228,63579,443,W,FA,TCP,128,40,2022/02/11,12:12:33,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63579,O,FA,TCP,112,40,2022/02/11,12:12:33,[PORT][FLAG]
192.168.1.2,40.119.249.228,63579,443,W,A,TCP,128,40,2022/02/11,12:12:34,[PORT]
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:12:34,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:12:34,NULL
192.168.1.2,192.168.1.1,50960,53,W,NULL,UDP,128,76,2022/02/11,12:12:34,NULL
192.168.1.2,192.168.1.1,50960,53,W,NULL,UDP,128,76,2022/02/11,12:14:13,NULL
192.168.1.1,192.168.1.2,53,50960,L,NULL,UDP,64,194,2022/02/11,12:14:13,NULL
192.168.1.2,20.189.173.12,63580,443,W,S,TCP,128,52,2022/02/11,12:14:13,[PORT]
20.189.173.12,192.168.1.2,443,63580,O,SA,TCP,106,52,2022/02/11,12:14:14,[PORT]
192.168.1.2,20.189.173.12,63580,443,W,A,TCP,128,40,2022/02/11,12:14:14,[PORT]
192.168.1.2,20.189.173.12,63580,443,W,PA,TCP,128,237,2022/02/11,12:14:15,[PORT][FLAG]
20.189.173.12,192.168.1.2,443,63580,O,A,TCP,106,1500,2022/02/11,12:14:15,[PORT]
192.168.1.2,20.189.173.12,63580,443,W,A,TCP,128,40,2022/02/11,12:14:16,[PORT]
20.189.173.12,192.168.1.2,443,63580,O,A,TCP,106,1500,2022/02/11,12:14:16,[PORT]
20.189.173.12,192.168.1.2,443,63580,O,A,TCP,106,1500,2022/02/11,12:14:16,[PORT]
20.189.173.12,192.168.1.2,443,63580,O,A,TCP,106,1500,2022/02/11,12:14:17,[PORT]
20.189.173.12,192.168.1.2,443,63580,O,PA,TCP,106,408,2022/02/11,12:14:17,[PORT][FLAG]
192.168.1.2,20.189.173.12,63580,443,W,A,TCP,128,40,2022/02/11,12:14:18,[PORT]
192.168.1.2,20.189.173.12,63580,443,W,PA,TCP,128,198,2022/02/11,12:14:19,[PORT][FLAG]
20.189.173.12,192.168.1.2,443,63580,O,PA,TCP,106,91,2022/02/11,12:14:20,[PORT][FLAG]
192.168.1.2,20.189.173.12,63580,443,W,A,TCP,128,40,2022/02/11,12:14:21,[PORT]
192.168.1.2,20.189.173.12,63580,443,W,PA,TCP,128,573,2022/02/11,12:14:22,[PORT][FLAG]
192.168.1.2,20.189.173.12,63580,443,W,A,TCP,128,1480,2022/02/11,12:14:23,[PORT]
192.168.1.2,20.189.173.12,63580,443,W,PA,TCP,128,887,2022/02/11,12:14:23,[PORT][FLAG]
20.189.173.12,192.168.1.2,443,63580,O,A,TCP,106,40,2022/02/11,12:14:25,[PORT]
20.189.173.12,192.168.1.2,443,63580,O,PA,TCP,106,492,2022/02/11,12:14:25,[PORT][FLAG]
192.168.1.2,20.189.173.12,63580,443,W,A,TCP,128,40,2022/02/11,12:14:26,[PORT]
192.168.1.2,20.189.173.12,63580,443,W,PA,TCP,128,1082,2022/02/11,12:14:26,[PORT][FLAG]
20.189.173.12,192.168.1.2,443,63580,O,PA,TCP,106,493,2022/02/11,12:14:27,[PORT][FLAG]
192.168.1.2,20.189.173.12,63580,443,W,A,TCP,128,40,2022/02/11,12:14:27,[PORT]
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:14:28,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:14:28,NULL
204.79.197.222,192.168.1.2,443,63577,O,RA,TCP,112,40,2022/02/11,12:14:28,[PORT]
192.168.1.2,20.189.173.12,63580,443,W,RA,TCP,128,40,2022/02/11,12:14:28,[PORT]
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:14:28,NULL
192.168.1.2,192.168.1.1,54372,53,W,NULL,UDP,128,60,2022/02/11,12:15:31,NULL
192.168.1.1,192.168.1.2,53,54372,L,NULL,UDP,64,325,2022/02/11,12:15:31,NULL
192.168.1.2,20.190.146.32,63581,443,W,S,TCP,128,52,2022/02/11,12:15:31,[PORT]
20.190.146.32,192.168.1.2,443,63581,O,SA,TCP,109,52,2022/02/11,12:15:32,[PORT]
192.168.1.2,20.190.146.32,63581,443,W,A,TCP,128,40,2022/02/11,12:15:32,[PORT]
192.168.1.2,20.190.146.32,63581,443,W,PA,TCP,128,239,2022/02/11,12:15:33,[PORT][FLAG]
20.190.146.32,192.168.1.2,443,63581,O,A,TCP,109,1500,2022/02/11,12:15:34,[PORT]
20.190.146.32,192.168.1.2,443,63581,O,A,TCP,109,1500,2022/02/11,12:15:34,[PORT]
20.190.146.32,192.168.1.2,443,63581,O,A,TCP,109,1500,2022/02/11,12:15:34,[PORT]
20.190.146.32,192.168.1.2,443,63581,O,A,TCP,109,1500,2022/02/11,12:15:35,[PORT]
20.190.146.32,192.168.1.2,443,63581,O,PA,TCP,109,643,2022/02/11,12:15:35,[PORT][FLAG]
192.168.1.2,20.190.146.32,63581,443,W,A,TCP,128,40,2022/02/11,12:15:36,[PORT]
192.168.1.2,20.190.146.32,63581,443,W,PA,TCP,128,198,2022/02/11,12:15:36,[PORT][FLAG]
20.190.146.32,192.168.1.2,443,63581,O,PA,TCP,109,91,2022/02/11,12:15:36,[PORT][FLAG]
192.168.1.2,20.190.146.32,63581,443,W,PA,TCP,128,516,2022/02/11,12:15:37,[PORT][FLAG]
192.168.1.2,20.190.146.32,63581,443,W,A,TCP,128,1480,2022/02/11,12:15:37,[PORT]
192.168.1.2,20.190.146.32,63581,443,W,A,TCP,128,1480,2022/02/11,12:15:38,[PORT]
192.168.1.2,20.190.146.32,63581,443,W,A,TCP,128,1480,2022/02/11,12:15:38,[PORT]
192.168.1.2,20.190.146.32,63581,443,W,PA,TCP,128,424,2022/02/11,12:15:39,[PORT][FLAG]
20.190.146.32,192.168.1.2,443,63581,O,A,TCP,109,40,2022/02/11,12:15:40,[PORT]
20.190.146.32,192.168.1.2,443,63581,O,A,TCP,109,40,2022/02/11,12:15:40,[PORT]
20.190.146.32,192.168.1.2,443,63581,O,A,TCP,109,1500,2022/02/11,12:15:41,[PORT]
20.190.146.32,192.168.1.2,443,63581,O,A,TCP,109,1500,2022/02/11,12:15:44,[PORT]
20.190.146.32,192.168.1.2,443,63581,O,A,TCP,109,1500,2022/02/11,12:15:45,[PORT]
20.190.146.32,192.168.1.2,443,63581,O,A,TCP,109,1500,2022/02/11,12:15:45,[PORT]
20.190.146.32,192.168.1.2,443,63581,O,A,TCP,109,1500,2022/02/11,12:15:46,[PORT]
20.190.146.32,192.168.1.2,443,63581,O,A,TCP,109,1500,2022/02/11,12:15:47,[PORT]
20.190.146.32,192.168.1.2,443,63581,O,A,TCP,109,1500,2022/02/11,12:15:47,[PORT]
20.190.146.32,192.168.1.2,443,63581,O,FPA,TCP,109,589,2022/02/11,12:15:48,[PORT][FLAG]
192.168.1.2,20.190.146.32,63581,443,W,A,TCP,128,40,2022/02/11,12:15:49,[PORT]
192.168.1.2,20.190.146.32,63581,443,W,PA,TCP,128,71,2022/02/11,12:15:49,[PORT][FLAG]
192.168.1.2,20.190.146.32,63581,443,W,FA,TCP,128,40,2022/02/11,12:15:50,[PORT][FLAG]
20.190.146.32,192.168.1.2,443,63581,O,A,TCP,109,40,2022/02/11,12:15:50,[PORT]
192.168.1.2,192.168.1.1,62694,53,W,NULL,UDP,128,77,2022/02/11,12:15:51,NULL
192.168.1.1,192.168.1.2,53,62694,L,NULL,UDP,64,211,2022/02/11,12:15:51,NULL
192.168.1.2,13.71.55.58,63582,443,W,S,TCP,128,52,2022/02/11,12:15:51,[PORT]
13.71.55.58,192.168.1.2,443,63582,O,SA,TCP,110,52,2022/02/11,12:15:52,[PORT]
192.168.1.2,13.71.55.58,63582,443,W,A,TCP,128,40,2022/02/11,12:15:52,[PORT]
192.168.1.2,13.71.55.58,63582,443,W,PA,TCP,128,256,2022/02/11,12:15:53,[PORT][FLAG]
13.71.55.58,192.168.1.2,443,63582,O,A,TCP,110,1500,2022/02/11,12:15:53,[PORT]
13.71.55.58,192.168.1.2,443,63582,O,A,TCP,110,1500,2022/02/11,12:15:54,[PORT]
13.71.55.58,192.168.1.2,443,63582,O,PA,TCP,110,813,2022/02/11,12:15:54,[PORT][FLAG]
192.168.1.2,13.71.55.58,63582,443,W,A,TCP,128,40,2022/02/11,12:15:55,[PORT]
