Sourceip,Destinationip,Sourceport,Destinationport,OS,Flags,Protocol,TTL,Length,Date,Time,Comments 
192.168.1.3,5.62.38.44,52773,443,W,A,TCP,128,1500,2022/02/12,15:24:37,[PORT]
192.168.1.3,5.62.38.44,52773,443,W,A,TCP,128,1500,2022/02/12,15:24:38,[PORT]
192.168.1.3,5.62.38.44,52773,443,W,PA,TCP,128,1315,2022/02/12,15:24:38,[PORT]
35.186.224.25,192.168.1.3,443,52774,O,PA,TCP,120,417,2022/02/12,15:24:38,NULL
35.186.224.25,192.168.1.3,443,52774,O,PA,TCP,120,117,2022/02/12,15:24:38,NULL
35.186.224.25,192.168.1.3,443,52774,O,PA,TCP,120,79,2022/02/12,15:24:38,NULL
192.168.1.3,35.186.224.25,52774,443,W,A,TCP,128,40,2022/02/12,15:24:38,[PORT]
192.168.1.3,35.186.224.25,52774,443,W,PA,TCP,128,79,2022/02/12,15:24:38,[PORT]
35.186.224.25,192.168.1.3,443,52774,O,A,TCP,120,40,2022/02/12,15:24:38,NULL
5.62.38.44,192.168.1.3,443,52621,O,A,TCP,47,40,2022/02/12,15:24:38,NULL
5.62.38.44,192.168.1.3,443,52621,O,A,TCP,47,1500,2022/02/12,15:24:38,NULL
5.62.38.44,192.168.1.3,443,52621,O,A,TCP,47,1500,2022/02/12,15:24:38,NULL
5.62.38.44,192.168.1.3,443,52621,O,PA,TCP,47,278,2022/02/12,15:24:38,NULL
192.168.1.3,5.62.38.44,52621,443,W,A,TCP,128,40,2022/02/12,15:24:38,[PORT]
192.168.1.3,5.62.38.44,52621,443,W,PA,TCP,128,166,2022/02/12,15:24:39,[PORT]
5.62.38.44,192.168.1.3,443,52773,O,PA,TCP,47,314,2022/02/12,15:24:39,NULL
5.62.38.44,192.168.1.3,443,52773,O,A,TCP,47,40,2022/02/12,15:24:39,NULL
192.168.1.3,5.62.38.44,52773,443,W,A,TCP,128,40,2022/02/12,15:24:39,[PORT]
5.62.38.44,192.168.1.3,443,52621,O,PA,TCP,47,314,2022/02/12,15:24:39,NULL
192.168.1.3,5.62.38.44,52621,443,W,A,TCP,128,40,2022/02/12,15:24:39,[PORT]
5.62.38.44,192.168.1.3,443,52773,O,PA,TCP,47,434,2022/02/12,15:24:39,NULL
192.168.1.3,5.62.38.44,52773,443,W,A,TCP,128,40,2022/02/12,15:24:39,[PORT]
192.168.1.3,35.186.224.39,51433,443,W,PA,TCP,128,83,2022/02/12,15:24:39,[PORT]
35.186.224.39,192.168.1.3,443,51433,O,A,TCP,120,40,2022/02/12,15:24:43,NULL
35.186.224.39,192.168.1.3,443,51433,O,PA,TCP,120,80,2022/02/12,15:24:43,NULL
192.168.1.3,35.186.224.39,51433,443,W,A,TCP,128,40,2022/02/12,15:24:43,[PORT]
192.168.1.1,192.168.1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,15:24:43,NULL
192.168.1.3,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,15:24:43,NULL
192.168.1.3,44.195.188.168,51426,443,W,A,TCP,128,41,2022/02/12,15:24:43,[PORT]
192.168.1.3,192.168.1.1,64505,53,W,NULL,UDP,128,80,2022/02/12,15:24:43,NULL
192.168.1.1,192.168.1.3,53,64505,L,NULL,UDP,64,143,2022/02/12,15:24:43,NULL
192.168.1.3,103.41.21.177,52622,443,W,S,TCP,128,52,2022/02/12,15:24:43,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,SA,TCP,57,52,2022/02/12,15:24:43,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:43,[PORT]
192.168.1.3,103.41.21.177,52622,443,W,PA,TCP,128,580,2022/02/12,15:24:43,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,40,2022/02/12,15:24:44,NULL
103.41.21.177,192.168.1.3,443,52622,O,PA,TCP,57,192,2022/02/12,15:24:44,NULL
192.168.1.3,103.41.21.177,52622,443,W,PA,TCP,128,91,2022/02/12,15:24:44,[PORT]
192.168.1.3,103.41.21.177,52622,443,W,PA,TCP,128,844,2022/02/12,15:24:44,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,40,2022/02/12,15:24:44,NULL
103.41.21.177,192.168.1.3,443,52622,O,PA,TCP,57,677,2022/02/12,15:24:44,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:44,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:44,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:44,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:44,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:44,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:44,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:44,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:44,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:44,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:44,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:44,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:44,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:44,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:44,NULL
103.41.21.177,192.168.1.3,443,52622,O,PA,TCP,57,393,2022/02/12,15:24:44,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:44,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:45,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:45,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:45,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:45,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:45,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:45,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:45,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:45,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:45,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:45,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:45,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:45,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:45,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:45,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:45,[PORT]
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:45,[PORT]
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:45,[PORT]
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:45,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:45,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:46,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:46,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:46,[PORT]
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:46,[PORT]
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:46,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:46,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:46,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:46,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:46,[PORT]
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:46,[PORT]
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:47,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:47,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:47,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:47,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:47,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:47,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:47,[PORT]
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:47,[PORT]
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:47,[PORT]
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:47,[PORT]
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:48,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:48,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:48,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:48,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:48,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:48,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:48,[PORT]
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:49,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:49,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,PA,TCP,57,1024,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:49,[PORT]
44.195.188.168,192.168.1.3,443,51426,O,A,TCP,232,52,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:49,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:49,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:49,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:49,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:50,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:50,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:50,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:50,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:50,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:50,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:50,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:50,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:50,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:50,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:50,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:50,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:51,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,52,2022/02/12,15:24:51,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:51,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:51,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:51,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:51,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:51,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:51,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:51,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:51,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:51,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:52,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:52,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:52,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:52,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:52,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:52,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:52,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:52,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:52,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:52,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:52,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:52,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:52,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:52,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:52,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:52,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:52,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:52,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:52,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:53,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:53,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:53,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:53,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:53,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:53,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:53,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:53,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:53,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:53,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:53,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:53,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:53,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:53,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:53,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:53,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:53,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:53,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:53,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:53,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:53,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:54,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:54,NULL
103.41.21.177,192.168.1.3,443,52622,O,PA,TCP,57,1002,2022/02/12,15:24:54,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:54,[PORT]
192.168.1.3,103.41.21.177,52622,443,W,PA,TCP,128,844,2022/02/12,15:24:54,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,40,2022/02/12,15:24:54,NULL
103.41.21.177,192.168.1.3,443,52622,O,PA,TCP,57,677,2022/02/12,15:24:54,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:54,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:54,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:54,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:54,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:54,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:54,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:54,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:54,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:54,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:54,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:54,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:54,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:54,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:54,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:54,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:54,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:55,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:55,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:55,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:55,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:55,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:56,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:56,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:56,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:24:56,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:56,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:56,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:56,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:56,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:56,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:56,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:56,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:56,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:24:56,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:25:01,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:25:01,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:25:01,NULL
192.168.1.3,103.41.21.177,52622,443,W,A,TCP,128,40,2022/02/12,15:25:01,[PORT]
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:25:01,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:25:01,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:25:01,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:25:01,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:25:01,NULL
103.41.21.177,192.168.1.3,443,52622,O,A,TCP,57,1500,2022/02/12,15:25:01,NULL
